remap_id,compatibility,parser_surface,compatibility_surface,classification,source_search_key,current_scratchbird_status,final_sblr,sblr_proof_id,route_status,executable_status,refusal_policy,parser_source_guard,test_destination,proof_gate,status,notes
FPR-P1-NONCLUSTER-00208,cockroachdb,POSTGRESQL_COMPATIBLE_SQL,builtin_function_surface:window,PARSER_REMAP_ONLY,project/src/parsers/compatibility/cockroachdb/cockroachdb_dialect.cpp#kBuiltinSurfaces:window,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.extension_udr_connector_management.cockroachdb.builtin_function_surface_window.ebff01d70d,FSE-P7-PROOF-01076,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00209,cockroachdb,POSTGRESQL_COMPATIBLE_SQL,builtin_function_surface:string,PARSER_REMAP_ONLY,project/src/parsers/compatibility/cockroachdb/cockroachdb_dialect.cpp#kBuiltinSurfaces:string,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.extension_udr_connector_management.cockroachdb.builtin_function_surface_string.f730b26451,FSE-P7-PROOF-01073,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00210,cockroachdb,POSTGRESQL_COMPATIBLE_SQL,builtin_function_surface:numeric,PARSER_REMAP_ONLY,project/src/parsers/compatibility/cockroachdb/cockroachdb_dialect.cpp#kBuiltinSurfaces:numeric,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.extension_udr_connector_management.cockroachdb.builtin_function_surface_numeric.8ad10e3486,FSE-P7-PROOF-01070,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00211,cockroachdb,POSTGRESQL_COMPATIBLE_SQL,builtin_function_surface:temporal,PARSER_REMAP_ONLY,project/src/parsers/compatibility/cockroachdb/cockroachdb_dialect.cpp#kBuiltinSurfaces:temporal,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.extension_udr_connector_management.cockroachdb.builtin_function_surface_temporal.fa28ee779f,FSE-P7-PROOF-01074,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00212,cockroachdb,POSTGRESQL_COMPATIBLE_SQL,builtin_function_surface:json,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/cockroachdb/cockroachdb_dialect.cpp#kBuiltinSurfaces:json,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.extension_udr_connector_management.cockroachdb.builtin_function_surface_json.023151d33a,FSE-P7-PROOF-01069,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00213,cockroachdb,POSTGRESQL_COMPATIBLE_SQL,builtin_function_surface:spatial,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/cockroachdb/cockroachdb_dialect.cpp#kBuiltinSurfaces:spatial,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.extension_udr_connector_management.cockroachdb.builtin_function_surface_spatial.875d34b652,FSE-P7-PROOF-01072,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00214,cockroachdb,POSTGRESQL_COMPATIBLE_SQL,builtin_function_surface:security,PARSER_REMAP_ONLY,project/src/parsers/compatibility/cockroachdb/cockroachdb_dialect.cpp#kBuiltinSurfaces:security,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.extension_udr_connector_management.cockroachdb.builtin_function_surface_security.e3b79e4fd1,FSE-P7-PROOF-01071,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00215,cockroachdb,POSTGRESQL_COMPATIBLE_SQL,builtin_function_surface:catalog,PARSER_REMAP_ONLY,project/src/parsers/compatibility/cockroachdb/cockroachdb_dialect.cpp#kBuiltinSurfaces:catalog,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.cockroachdb.builtin_function_surface_catalog.1f2aaafee0,FSE-P7-PROOF-01068,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00216,cockroachdb,POSTGRESQL_COMPATIBLE_SQL,builtin_function_surface:uuid,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/cockroachdb/cockroachdb_dialect.cpp#kBuiltinSurfaces:uuid,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.extension_udr_connector_management.cockroachdb.builtin_function_surface_uuid.887f2993a1,FSE-P7-PROOF-01075,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00217,cockroachdb,POSTGRESQL_COMPATIBLE_SQL,catalog_overlay_surface:crdb_internal,PARSER_REMAP_ONLY,project/src/parsers/compatibility/cockroachdb/cockroachdb_dialect.cpp#kCatalogSurfaces:crdb_internal,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.cockroachdb.catalog_overlay_surface_crdb_internal.e5a31402f8,FSE-P7-PROOF-01078,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00218,cockroachdb,POSTGRESQL_COMPATIBLE_SQL,catalog_overlay_surface:information_schema,PARSER_REMAP_ONLY,project/src/parsers/compatibility/cockroachdb/cockroachdb_dialect.cpp#kCatalogSurfaces:information_schema,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.cockroachdb.catalog_overlay_surface_information_schema.02be96cab8,FSE-P7-PROOF-01080,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00219,cockroachdb,POSTGRESQL_COMPATIBLE_SQL,catalog_overlay_surface:system,PARSER_REMAP_ONLY,project/src/parsers/compatibility/cockroachdb/cockroachdb_dialect.cpp#kCatalogSurfaces:system,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.cockroachdb.catalog_overlay_surface_system.da3db1e15e,FSE-P7-PROOF-01084,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00220,cockroachdb,POSTGRESQL_COMPATIBLE_SQL,catalog_overlay_surface:ranges,PARSER_REMAP_ONLY,project/src/parsers/compatibility/cockroachdb/cockroachdb_dialect.cpp#kCatalogSurfaces:ranges,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.cockroachdb.catalog_overlay_surface_ranges.ef42bfb1b6,FSE-P7-PROOF-01082,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00221,cockroachdb,POSTGRESQL_COMPATIBLE_SQL,catalog_overlay_surface:jobs,PARSER_REMAP_ONLY,project/src/parsers/compatibility/cockroachdb/cockroachdb_dialect.cpp#kCatalogSurfaces:jobs,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.cockroachdb.catalog_overlay_surface_jobs.d163f1d541,FSE-P7-PROOF-01081,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00222,cockroachdb,POSTGRESQL_COMPATIBLE_SQL,catalog_overlay_surface:zone_configs,PARSER_REMAP_ONLY,project/src/parsers/compatibility/cockroachdb/cockroachdb_dialect.cpp#kCatalogSurfaces:zone_configs,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.cockroachdb.catalog_overlay_surface_zone_configs.8cbe6b4a77,FSE-P7-PROOF-01086,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00223,cockroachdb,POSTGRESQL_COMPATIBLE_SQL,catalog_overlay_surface:statistics,PARSER_REMAP_ONLY,project/src/parsers/compatibility/cockroachdb/cockroachdb_dialect.cpp#kCatalogSurfaces:statistics,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.cockroachdb.catalog_overlay_surface_statistics.42b4e8deab,FSE-P7-PROOF-01083,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00224,cockroachdb,POSTGRESQL_COMPATIBLE_SQL,catalog_overlay_surface:users_roles,PARSER_REMAP_ONLY,project/src/parsers/compatibility/cockroachdb/cockroachdb_dialect.cpp#kCatalogSurfaces:users_roles,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.cockroachdb.catalog_overlay_surface_users_roles.d42a5f207f,FSE-P7-PROOF-01085,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
