compatibility,parser_surface,compatibility_surface,current_scratchbird_status,classification,downstream_owner,test_destination,source_search_key
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.recreate,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyDdlOperation:firebird.ddl.recreate
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.comment,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyDdlOperation:firebird.ddl.comment
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.grant,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyDdlOperation:firebird.ddl.grant
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.revoke,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyDdlOperation:firebird.ddl.revoke
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.create_or_alter.package_body,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.create_or_alter.package_body
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.create_or_alter.procedure,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.create_or_alter.procedure
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.create_or_alter.function,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.create_or_alter.function
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.create_or_alter.package,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.create_or_alter.package
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.create_or_alter.trigger,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.create_or_alter.trigger
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.create_or_alter.exception,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.create_or_alter.exception
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.create_or_alter.sequence,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.create_or_alter.sequence
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.create_or_alter.role,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.create_or_alter.role
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.create_or_alter.user,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.create_or_alter.user
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.create.package_body,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.create.package_body
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.create.procedure,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.create.procedure
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.create.function,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.create.function
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.create.package,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.create.package
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.create.trigger,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.create.trigger
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.create.exception,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.create.exception
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.create.sequence,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.create.sequence
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.create.role,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.create.role
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.create.user,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.create.user
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.alter.package_body,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.alter.package_body
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.alter.procedure,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.alter.procedure
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.alter.function,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.alter.function
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.alter.package,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.alter.package
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.alter.trigger,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.alter.trigger
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.alter.exception,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.alter.exception
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.alter.sequence,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.alter.sequence
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.alter.role,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.alter.role
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.alter.user,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.alter.user
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.drop.package_body,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.drop.package_body
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.drop.procedure,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.drop.procedure
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.drop.function,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.drop.function
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.drop.package,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.drop.package
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.drop.trigger,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.drop.trigger
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.drop.exception,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.drop.exception
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.drop.sequence,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.drop.sequence
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.drop.role,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.drop.role
firebird,FIREBIRD_SQL_SERVICE_API,firebird.ddl.drop.user,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyRoutineDdlOperation:firebird.ddl.drop.user
firebird,FIREBIRD_SQL_SERVICE_API,firebird.transaction.set_transaction,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ParseStatement:firebird.transaction.set_transaction
firebird,FIREBIRD_SQL_SERVICE_API,firebird.transaction.savepoint,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ParseStatement:firebird.transaction.savepoint
firebird,FIREBIRD_SQL_SERVICE_API,firebird.transaction.control,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ParseStatement:firebird.transaction.control
foundationdb,TRANSACTION_KV_TUPLE_DIRECTORY_API,foundationdb.kv.get_range,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/foundationdb/foundationdb_dialect.cpp#kPatterns:foundationdb.kv.get_range
foundationdb,TRANSACTION_KV_TUPLE_DIRECTORY_API,foundationdb.kv.get_key,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/foundationdb/foundationdb_dialect.cpp#kPatterns:foundationdb.kv.get_key
foundationdb,TRANSACTION_KV_TUPLE_DIRECTORY_API,foundationdb.kv.get,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/foundationdb/foundationdb_dialect.cpp#kPatterns:foundationdb.kv.get
foundationdb,TRANSACTION_KV_TUPLE_DIRECTORY_API,foundationdb.kv.clear_range,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/foundationdb/foundationdb_dialect.cpp#kPatterns:foundationdb.kv.clear_range
foundationdb,TRANSACTION_KV_TUPLE_DIRECTORY_API,foundationdb.kv.clear,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/foundationdb/foundationdb_dialect.cpp#kPatterns:foundationdb.kv.clear
