compatibility,compatibility_surface,normalized_command,parser_route,sblr_route,refusal_policy
apache_ignite,apache_ignite.admin.control_script,cluster.admin.refuse_reference_shell_control,source_search_key=project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kPatterns:apache_ignite.admin.control_script;intake_id=FSC-INTAKE-COMPATIBILITY-0001;source_family=cluster_topology_or_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.admin.refuse_reference_shell_control,exact_pre_provider_refusal_no_provider_call
cassandra,reference_surface:partition_distribution,cluster.placement.validate_partition_distribution,source_search_key=docs/reference/compatibility_release_acquisition/cassandra/5.0.8/release-notes/RELEASE_NOTES_SOURCE.txt#keyword:partition;intake_id=FSC-INTAKE-COMPATIBILITY-0152;source_family=partition_distribution;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.placement.v1:cluster.placement.validate_partition_distribution,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
cassandra,reference_surface:leader_election,cluster.node.set_role,source_search_key=docs/reference/compatibility_release_acquisition/cassandra/5.0.8/source/CHANGES.txt#keyword:leader;intake_id=FSC-INTAKE-COMPATIBILITY-0153;source_family=leader_election;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.node.set_role,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
cassandra,reference_surface:raft_consensus,cluster.tx.validate_finality_proof,source_search_key=docs/reference/compatibility_release_acquisition/cassandra/5.0.8/source/test/resources/glove.3K.50d.txt#keyword:raft;intake_id=FSC-INTAKE-COMPATIBILITY-0154;source_family=raft_consensus;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.transaction.v1:cluster.tx.validate_finality_proof,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
cassandra,reference_surface:changefeed_stream,cluster.metrics.emit_event,source_search_key=docs/specifications/chapters/compatibilitys/cassandra/appendix-compatibility-cassandra-exact-extraction-slice-1-release-surface-catalog-api-and-conformance-inventory-profile.md#keyword:changefeed;intake_id=FSC-INTAKE-COMPATIBILITY-0155;source_family=changefeed_stream;compatibility_parser_isolation=own_surface_only,sblr.cluster.report.v3:cluster.metrics.emit_event,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
cassandra,reference_surface:failover_control,cluster.node.admit_member,source_search_key=docs/specifications/chapters/compatibilitys/cassandra/appendix-compatibility-cassandra-exact-extraction-slice-6-consistency-replication-migration-compaction-and-optimizer-profile.md#keyword:failover;intake_id=FSC-INTAKE-COMPATIBILITY-0156;source_family=failover_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.node.admit_member,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
clickhouse,reference_surface:cluster_topology_or_control,cluster.job.start_controlled,source_search_key=docs/reference/compatibility_catalog_seeds/clickhouse/clickhouse_25_beta2_full_seed_manifest.yaml#keyword:cluster;intake_id=FSC-INTAKE-COMPATIBILITY-0157;source_family=cluster_topology_or_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.job.start_controlled,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
clickhouse,reference_surface:replication_control,cluster.replication.consume_cluster_event,source_search_key=docs/reference/compatibility_catalog_seeds/clickhouse/clickhouse_25_beta2_full_seed_manifest.yaml#keyword:replication;intake_id=FSC-INTAKE-COMPATIBILITY-0158;source_family=replication_control;compatibility_parser_isolation=own_surface_only,sblr.replication.consumer.v3:cluster.replication.consume_cluster_event,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
clickhouse,reference_surface:cdc_stream,cluster.metrics.emit_event,source_search_key=docs/reference/compatibility_catalog_seeds/clickhouse/clickhouse_25_beta2_full_seed_manifest.yaml#keyword:cdc;intake_id=FSC-INTAKE-COMPATIBILITY-0159;source_family=cdc_stream;compatibility_parser_isolation=own_surface_only,sblr.cluster.report.v3:cluster.metrics.emit_event,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
clickhouse,reference_surface:placement_policy,cluster.security.validate_policy_version,source_search_key=docs/reference/compatibility_catalog_seeds/clickhouse/clickhouse_25_beta2_full_seed_manifest.yaml#keyword:placement;intake_id=FSC-INTAKE-COMPATIBILITY-0160;source_family=placement_policy;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.security.v1:cluster.security.validate_policy_version,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
clickhouse,reference_surface:replica_control,cluster.tx.begin_distributed,source_search_key=docs/reference/compatibility_catalog_seeds/clickhouse/clickhouse_25_beta2_full_seed_manifest.yaml#keyword:replica;intake_id=FSC-INTAKE-COMPATIBILITY-0161;source_family=replica_control;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.transaction.v1:cluster.tx.begin_distributed,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
clickhouse,reference_surface:distributed_execution_or_control,cluster.query.plan_distributed,source_search_key=docs/reference/compatibility_release_acquisition/clickhouse/25.12.10.7-stable/release-notes/RELEASE_NOTES_SOURCE.md#keyword:distributed;intake_id=FSC-INTAKE-COMPATIBILITY-0162;source_family=distributed_execution_or_control;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.query.v1:cluster.query.plan_distributed,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
clickhouse,reference_surface:raft_consensus,cluster.tx.validate_finality_proof,source_search_key=docs/reference/compatibility_release_acquisition/clickhouse/25.12.10.7-stable/source/.github/copilot-instructions.md#keyword:raft;intake_id=FSC-INTAKE-COMPATIBILITY-0163;source_family=raft_consensus;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.transaction.v1:cluster.tx.validate_finality_proof,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
clickhouse,reference_surface:shard_placement,cluster.placement.assign_tablet_range,source_search_key=docs/reference/compatibility_release_acquisition/clickhouse/25.12.10.7-stable/source/CHANGELOG.md#keyword:shard;intake_id=FSC-INTAKE-COMPATIBILITY-0164;source_family=shard_placement;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.placement.v1:cluster.placement.assign_tablet_range,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
clickhouse,reference_surface:range_placement,cluster.placement.assign_tablet_range,source_search_key=docs/reference/compatibility_release_acquisition/clickhouse/25.12.10.7-stable/source/CHANGELOG.md#keyword:range;intake_id=FSC-INTAKE-COMPATIBILITY-0165;source_family=range_placement;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.placement.v1:cluster.placement.assign_tablet_range,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
clickhouse,reference_surface:failover_control,cluster.node.admit_member,source_search_key=docs/reference/compatibility_release_acquisition/clickhouse/25.12.10.7-stable/source/CHANGELOG.md#keyword:failover;intake_id=FSC-INTAKE-COMPATIBILITY-0166;source_family=failover_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.node.admit_member,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
clickhouse,reference_surface:leader_election,cluster.node.set_role,source_search_key=docs/reference/compatibility_release_acquisition/clickhouse/25.12.10.7-stable/source/CHANGELOG.md#keyword:leader;intake_id=FSC-INTAKE-COMPATIBILITY-0167;source_family=leader_election;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.node.set_role,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
clickhouse,reference_surface:partition_distribution,cluster.placement.validate_partition_distribution,source_search_key=docs/reference/compatibility_release_acquisition/clickhouse/25.12.10.7-stable/source/CHANGELOG.md#keyword:partition;intake_id=FSC-INTAKE-COMPATIBILITY-0168;source_family=partition_distribution;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.placement.v1:cluster.placement.validate_partition_distribution,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
clickhouse,reference_surface:tablet_placement,cluster.placement.assign_tablet_range,source_search_key=docs/reference/compatibility_release_acquisition/clickhouse/25.12.10.7-stable/source/docs/changelogs/archive/v23.6.1.1524-stable.md#keyword:tablet;intake_id=FSC-INTAKE-COMPATIBILITY-0169;source_family=tablet_placement;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.placement.v1:cluster.placement.assign_tablet_range,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
clickhouse,reference_surface:galera_cluster,cluster.reconcile.apply_merge_policy,source_search_key=docs/reference/compatibility_release_acquisition/clickhouse/25.12.10.7-stable/source/tests/queries/0_stateless/data_json/ghdata_sample.json#keyword:galera;intake_id=FSC-INTAKE-COMPATIBILITY-0170;source_family=galera_cluster;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.reconciliation.v1:cluster.reconcile.apply_merge_policy,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
cockroachdb,reference_surface:cluster_topology_or_control,cluster.job.start_controlled,source_search_key=docs/reference/compatibility-engines/cockroachdb/capability-summary.md#keyword:cluster;intake_id=FSC-INTAKE-COMPATIBILITY-0171;source_family=cluster_topology_or_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.job.start_controlled,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
cockroachdb,reference_surface:distributed_execution_or_control,cluster.query.plan_distributed,source_search_key=docs/reference/compatibility-engines/cockroachdb/capability-summary.md#keyword:distributed;intake_id=FSC-INTAKE-COMPATIBILITY-0172;source_family=distributed_execution_or_control;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.query.v1:cluster.query.plan_distributed,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
cockroachdb,reference_surface:changefeed_stream,cluster.metrics.emit_event,source_search_key=docs/reference/compatibility-engines/cockroachdb/capability-summary.md#keyword:changefeed;intake_id=FSC-INTAKE-COMPATIBILITY-0173;source_family=changefeed_stream;compatibility_parser_isolation=own_surface_only,sblr.cluster.report.v3:cluster.metrics.emit_event,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
cockroachdb,reference_surface:range_placement,cluster.placement.assign_tablet_range,source_search_key=docs/reference/compatibility-engines/cockroachdb/capability-summary.md#keyword:range;intake_id=FSC-INTAKE-COMPATIBILITY-0174;source_family=range_placement;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.placement.v1:cluster.placement.assign_tablet_range,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
cockroachdb,reference_surface:shard_placement,cluster.placement.assign_tablet_range,source_search_key=docs/reference/compatibility-engines/cockroachdb/index-and-optimizer-summary.md#keyword:shard;intake_id=FSC-INTAKE-COMPATIBILITY-0175;source_family=shard_placement;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.placement.v1:cluster.placement.assign_tablet_range,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
cockroachdb,reference_surface:placement_policy,cluster.security.validate_policy_version,source_search_key=docs/reference/compatibility-engines/cockroachdb/transaction-and-cluster-summary.md#keyword:placement;intake_id=FSC-INTAKE-COMPATIBILITY-0176;source_family=placement_policy;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.security.v1:cluster.security.validate_policy_version,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
