refusal_id,declared_row_id,declared_row_ordinal,compatibility,parser_package,refusal_surface,classification,source_search_key,anchor_family,old_reason,implementation_route,final_reason,message_vector,diagnostic_code,runtime_disposition,final_sblr,provider_policy,parser_authority_policy,compatibility_authority_policy,mga_authority_policy,sample_input_or_source_anchor,test_destination,proof_kind,status,notes
FPR-P4-REFUSAL-00191,FPR-P3-DECLARED-01382,1382,postgresql,project/src/parsers/compatibility/postgresql,postgresql.storage.tablespace.drop,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/postgresql/postgresql_dialect.cpp#kPatterns:postgresql.storage.tablespace.drop,kPatterns,kPolicyRefusal;match=DROP TABLESPACE;mapping=postgresql.policy.tablespace.drop;sblr=none;engine_api=none;diagnostic=POSTGRESQL.AUTHORITY.TABLESPACE_DENIED,kPolicyRefusal;match=DROP TABLESPACE;mapping=postgresql.policy.tablespace.drop;sblr=none;engine_api=none;diagnostic=POSTGRESQL.AUTHORITY.TABLESPACE_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,POSTGRESQL.AUTHORITY.TABLESPACE_DENIED,POSTGRESQL.AUTHORITY.TABLESPACE_DENIED,exact_fail_closed_refusal,sblr.refusal.postgresql.postgresql_storage_tablespace_drop.cf0899d0fe,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,DROP TABLESPACE,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00192,FPR-P3-DECLARED-01383,1383,postgresql,project/src/parsers/compatibility/postgresql,postgresql.system.alter_system,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/postgresql/postgresql_dialect.cpp#kPatterns:postgresql.system.alter_system,kPatterns,kPolicyRefusal;match=ALTER SYSTEM;mapping=postgresql.policy.alter_system;sblr=none;engine_api=none;diagnostic=POSTGRESQL.AUTHORITY.SYSTEM_DENIED,kPolicyRefusal;match=ALTER SYSTEM;mapping=postgresql.policy.alter_system;sblr=none;engine_api=none;diagnostic=POSTGRESQL.AUTHORITY.SYSTEM_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,POSTGRESQL.AUTHORITY.SYSTEM_DENIED,POSTGRESQL.AUTHORITY.SYSTEM_DENIED,exact_fail_closed_refusal,sblr.refusal.postgresql.postgresql_system_alter_system.ee2240aff0,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,ALTER SYSTEM,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00193,FPR-P3-DECLARED-01384,1384,postgresql,project/src/parsers/compatibility/postgresql,postgresql.system.checkpoint,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/postgresql/postgresql_dialect.cpp#kPatterns:postgresql.system.checkpoint,kPatterns,kPolicyRefusal;match=CHECKPOINT;mapping=postgresql.policy.checkpoint;sblr=none;engine_api=none;diagnostic=POSTGRESQL.AUTHORITY.SYSTEM_DENIED,kUnsupportedRefusal;match=CHECKPOINT;mapping=postgresql.policy.unsupported.checkpoint;sblr=none;engine_api=none;diagnostic=POSTGRESQL.AUTHORITY.UNSUPPORTED_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,POSTGRESQL.AUTHORITY.UNSUPPORTED_DENIED,POSTGRESQL.AUTHORITY.UNSUPPORTED_DENIED,exact_fail_closed_refusal,sblr.refusal.postgresql.postgresql_system_checkpoint.3dbe7f6977,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,CHECKPOINT,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00194,FPR-P3-DECLARED-01419,1419,postgresql,project/src/parsers/compatibility/postgresql,postgresql.transaction.prepare_transaction,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/postgresql/postgresql_dialect.cpp#kPatterns:postgresql.transaction.prepare_transaction,kPatterns,kUnsupportedRefusal;match=PREPARE TRANSACTION;mapping=postgresql.policy.transaction.prepare_transaction;sblr=none;engine_api=none;diagnostic=POSTGRESQL.AUTHORITY.PREPARE_TRANSACTION_DENIED,kUnsupportedRefusal;match=PREPARE TRANSACTION;mapping=postgresql.policy.transaction.prepare_transaction;sblr=none;engine_api=none;diagnostic=POSTGRESQL.AUTHORITY.PREPARE_TRANSACTION_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,POSTGRESQL.AUTHORITY.PREPARE_TRANSACTION_DENIED,POSTGRESQL.AUTHORITY.PREPARE_TRANSACTION_DENIED,exact_fail_closed_refusal,sblr.refusal.postgresql.postgresql_transaction_prepare_transaction.2a21f343c8,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,PREPARE TRANSACTION,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00195,FPR-P3-DECLARED-01475,1475,postgresql,project/src/parsers/compatibility/postgresql,diagnostic_surface:file,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/postgresql/postgresql_dialect.cpp#kDiagnosticSurfaces:file,kDiagnosticSurfaces,fail_closed;surface=POSTGRESQL.AUTHORITY.FILE_IO_DENIED,fail_closed;surface=POSTGRESQL.AUTHORITY.FILE_IO_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,POSTGRESQL.AUTHORITY.FILE_IO_DENIED,POSTGRESQL.AUTHORITY.FILE_IO_DENIED,exact_fail_closed_refusal,sblr.refusal.postgresql.diagnostic_surface_file.cc5a0e964e,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/postgresql/postgresql_dialect.cpp#kDiagnosticSurfaces:file,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00196,FPR-P3-DECLARED-01476,1476,postgresql,project/src/parsers/compatibility/postgresql,diagnostic_surface:program,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/postgresql/postgresql_dialect.cpp#kDiagnosticSurfaces:program,kDiagnosticSurfaces,fail_closed;surface=POSTGRESQL.AUTHORITY.PROGRAM_DENIED,fail_closed;surface=POSTGRESQL.AUTHORITY.PROGRAM_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,POSTGRESQL.AUTHORITY.PROGRAM_DENIED,POSTGRESQL.AUTHORITY.PROGRAM_DENIED,exact_fail_closed_refusal,sblr.refusal.postgresql.diagnostic_surface_program.2fba29ecb6,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/postgresql/postgresql_dialect.cpp#kDiagnosticSurfaces:program,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00197,FPR-P3-DECLARED-01477,1477,postgresql,project/src/parsers/compatibility/postgresql,diagnostic_surface:tablespace,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/postgresql/postgresql_dialect.cpp#kDiagnosticSurfaces:tablespace,kDiagnosticSurfaces,fail_closed;surface=POSTGRESQL.AUTHORITY.TABLESPACE_DENIED,fail_closed;surface=POSTGRESQL.AUTHORITY.TABLESPACE_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,POSTGRESQL.AUTHORITY.TABLESPACE_DENIED,POSTGRESQL.AUTHORITY.TABLESPACE_DENIED,exact_fail_closed_refusal,sblr.refusal.postgresql.diagnostic_surface_tablespace.e84be9c8cd,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/postgresql/postgresql_dialect.cpp#kDiagnosticSurfaces:tablespace,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00198,FPR-P3-DECLARED-01478,1478,postgresql,project/src/parsers/compatibility/postgresql,diagnostic_surface:system,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/postgresql/postgresql_dialect.cpp#kDiagnosticSurfaces:system,kDiagnosticSurfaces,fail_closed;surface=POSTGRESQL.AUTHORITY.SYSTEM_DENIED,fail_closed;surface=POSTGRESQL.AUTHORITY.SYSTEM_DENIED;POSTGRESQL.AUTHORITY.UNSUPPORTED_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,POSTGRESQL.AUTHORITY.SYSTEM_DENIED;POSTGRESQL.AUTHORITY.UNSUPPORTED_DENIED,POSTGRESQL.AUTHORITY.SYSTEM_DENIED;POSTGRESQL.AUTHORITY.UNSUPPORTED_DENIED,exact_fail_closed_refusal,sblr.refusal.postgresql.diagnostic_surface_system.e6e98d8ee3,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/postgresql/postgresql_dialect.cpp#kDiagnosticSurfaces:system,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00199,FPR-P3-DECLARED-01481,1481,postgresql,project/src/parsers/compatibility/postgresql,diagnostic_surface:connector,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/postgresql/postgresql_dialect.cpp#kDiagnosticSurfaces:connector,kDiagnosticSurfaces,parser_support_udr;surface=POSTGRESQL.EMULATION.CONNECTOR_ROUTE,parser_support_udr;surface=POSTGRESQL.EMULATION.CONNECTOR_ROUTE,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,POSTGRESQL.EMULATION.CONNECTOR_ROUTE,POSTGRESQL.EMULATION.CONNECTOR_ROUTE,fail_closed_external_authority,sblr.external.postgresql.diagnostic_surface_connector.d15edc256d,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/postgresql/postgresql_dialect.cpp#kDiagnosticSurfaces:connector,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00200,FPR-P3-DECLARED-01485,1485,postgresql,project/src/parsers/compatibility/postgresql,diagnostic_surface:transaction,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/postgresql/postgresql_dialect.cpp#kDiagnosticSurfaces:transaction,kDiagnosticSurfaces,fail_closed;surface=POSTGRESQL.AUTHORITY.PREPARE_TRANSACTION_DENIED,fail_closed;surface=POSTGRESQL.AUTHORITY.PREPARE_TRANSACTION_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,POSTGRESQL.AUTHORITY.PREPARE_TRANSACTION_DENIED,POSTGRESQL.AUTHORITY.PREPARE_TRANSACTION_DENIED,exact_fail_closed_refusal,sblr.refusal.postgresql.diagnostic_surface_transaction.4fb242d2a2,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/postgresql/postgresql_dialect.cpp#kDiagnosticSurfaces:transaction,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00201,FPR-P3-DECLARED-01486,1486,postgresql,project/src/parsers/compatibility/postgresql,source_marker:unsupported,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/postgresql/postgresql_dialect.cpp#marker:unsupported,marker,source_marker_requires_review,source_marker_requires_review,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,POSTGRESQL.PARSE.UNSUPPORTED_SURFACE,POSTGRESQL.PARSE.UNSUPPORTED_SURFACE,exact_fail_closed_refusal,sblr.refusal.postgresql.source_marker_unsupported.645ef37efc,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/postgresql/postgresql_dialect.cpp#marker:unsupported,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00202,FPR-P3-DECLARED-01549,1549,redis,project/src/parsers/compatibility/redis,diagnostic_surface:policy,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/redis/redis_dialect.cpp#kDiagnosticSurfaces:policy,kDiagnosticSurfaces,fail_closed;surface=REDIS.AUTHORITY.*,fail_closed;surface=REDIS.AUTHORITY.*,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,REDIS.AUTHORITY.*,REDIS.AUTHORITY.*,exact_fail_closed_refusal,sblr.refusal.redis.diagnostic_surface_policy.b7dbdbbb3a,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/redis/redis_dialect.cpp#kDiagnosticSurfaces:policy,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00203,FPR-P3-DECLARED-01558,1558,redis,project/src/parsers/compatibility/redis,source_marker:unsupported,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/redis/redis_dialect.cpp#marker:unsupported,marker,source_marker_requires_review,source_marker_requires_review,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,REDIS.PARSE.UNSUPPORTED_SURFACE,REDIS.PARSE.UNSUPPORTED_SURFACE,exact_fail_closed_refusal,sblr.refusal.redis.source_marker_unsupported.fc9280c14b,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/redis/redis_dialect.cpp#marker:unsupported,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
