declared_row_id,declared_row_ordinal,parser_package,declared_surface,classification,source_search_key,current_route,final_route,final_sblr,runtime_disposition,runtime_evidence_policy,refusal_policy,parser_authority_policy,compatibility_authority_policy,mga_authority_policy,source_guard,joined_remap_id,proof_gate,status,notes
FPR-P3-DECLARED-00469,469,project/src/parsers/compatibility/duckdb,builtin_function_surface:window,PARSER_REMAP_ONLY,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kBuiltinSurfaces:window,sblr;surface=ROW_NUMBER;RANK;DENSE_RANK;LAG;LEAD;FIRST_VALUE;LAST_VALUE,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.extension_udr_connector_management.duckdb.builtin_function_surface_window.eddbf8e6d9,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00321,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-00470,470,project/src/parsers/compatibility/duckdb,builtin_function_surface:string,PARSER_REMAP_ONLY,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kBuiltinSurfaces:string,sblr;surface=CONCAT;PRINTF;FORMAT;LOWER;UPPER;TRIM;REGEXP_REPLACE,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.extension_udr_connector_management.duckdb.builtin_function_surface_string.54a7274d6b,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00322,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-00471,471,project/src/parsers/compatibility/duckdb,builtin_function_surface:numeric,PARSER_REMAP_ONLY,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kBuiltinSurfaces:numeric,sblr;surface=ABS;ROUND;POWER;SQRT;CBRT;GAMMA;FACTORIAL,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.extension_udr_connector_management.duckdb.builtin_function_surface_numeric.14d0b2a700,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00323,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-00472,472,project/src/parsers/compatibility/duckdb,builtin_function_surface:temporal,PARSER_REMAP_ONLY,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kBuiltinSurfaces:temporal,sblr;surface=DATE_PART;DATE_TRUNC;EPOCH;STRFTIME;TIME_BUCKET,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.extension_udr_connector_management.duckdb.builtin_function_surface_temporal.398fe9aa77,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00324,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-00473,473,project/src/parsers/compatibility/duckdb,builtin_function_surface:json,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kBuiltinSurfaces:json,parser_support_udr;surface=JSON_EXTRACT;JSON_VALUE;JSON_TYPE;JSON_KEYS;TO_JSON,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.extension_udr_connector_management.duckdb.builtin_function_surface_json.8bce940164,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00325,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-00474,474,project/src/parsers/compatibility/duckdb,builtin_function_surface:list,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kBuiltinSurfaces:list,parser_support_udr;surface=LIST_VALUE;LIST_TRANSFORM;LIST_FILTER;UNNEST;GENERATE_SERIES,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.extension_udr_connector_management.duckdb.builtin_function_surface_list.aa27a4000b,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00326,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-00475,475,project/src/parsers/compatibility/duckdb,builtin_function_surface:map_struct,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kBuiltinSurfaces:map_struct,parser_support_udr;surface=STRUCT_PACK;STRUCT_EXTRACT;MAP;MAP_EXTRACT,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.extension_udr_connector_management.duckdb.builtin_function_surface_map_struct.fcd08ddd7b,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00327,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-00476,476,project/src/parsers/compatibility/duckdb,builtin_function_surface:stats,PARSER_REMAP_ONLY,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kBuiltinSurfaces:stats,catalog_projection;surface=STATS;CAN_CAST_IMPLICITLY;TYPEOF,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.extension_udr_connector_management.duckdb.builtin_function_surface_stats.930b983791,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00328,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-00477,477,project/src/parsers/compatibility/duckdb,builtin_function_surface:external_scan,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kBuiltinSurfaces:external_scan,fail_closed;surface=READ_CSV;READ_PARQUET;READ_JSON;READ_TEXT,external_authority_fail_closed_before_local_or_provider_execution,sblr.external.duckdb.builtin_function_surface_external_scan.4353468c36,fail_closed_external_authority,redacted_provider_descriptor_only_no_local_direct_execution,external_authority_fail_closed;parser_and_compatibility_authority_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,p7_external_authority_join,sblr_surface_fse_p7_execution_proof_gate,p3_external_authority_policy_preserved,external authority row remains fail-closed and cannot become parser local execution
FPR-P3-DECLARED-00478,478,project/src/parsers/compatibility/duckdb,builtin_function_surface:extension,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kBuiltinSurfaces:extension,fail_closed;surface=INSTALL;LOAD,exact_architecture_refusal_no_execution_payload,sblr.refusal.duckdb.builtin_function_surface_extension.2f1892c549,exact_fail_closed_refusal,stable_refusal_message_vector_no_provider_call,exact_architecture_refusal;no_provider_call;no_parser_or_compatibility_execution,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,p7_architecture_refusal_join,sblr_surface_fse_p7_execution_proof_gate,p3_architecture_refusal_preserved,architecture refusal remains exact fail-closed policy
FPR-P3-DECLARED-00479,479,project/src/parsers/compatibility/duckdb,builtin_function_surface:secrets,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kBuiltinSurfaces:secrets,parser_support_udr;surface=CREATE SECRET;DROP SECRET,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.extension_udr_connector_management.duckdb.builtin_function_surface_secrets.00a8973f73,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00329,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-00480,480,project/src/parsers/compatibility/duckdb,catalog_overlay_surface:information_schema,PARSER_REMAP_ONLY,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kCatalogSurfaces:information_schema,catalog_projection;surface=INFORMATION_SCHEMA.,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.observability_metrics_tracing_events.duckdb.catalog_overlay_surface_information_schema.4063a4c8f7,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00330,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-00481,481,project/src/parsers/compatibility/duckdb,catalog_overlay_surface:duckdb_catalog,PARSER_REMAP_ONLY,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kCatalogSurfaces:duckdb_catalog,catalog_projection;surface=DUCKDB_TABLES;DUCKDB_COLUMNS;DUCKDB_INDEXES;DUCKDB_FUNCTIONS,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.observability_metrics_tracing_events.duckdb.catalog_overlay_surface_duckdb_catalog.35a6a4efaa,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00331,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-00482,482,project/src/parsers/compatibility/duckdb,catalog_overlay_surface:pragma_metadata,PARSER_REMAP_ONLY,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kCatalogSurfaces:pragma_metadata,catalog_projection;surface=PRAGMA_TABLE_INFO;PRAGMA_DATABASE_LIST;PRAGMA_SHOW,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.observability_metrics_tracing_events.duckdb.catalog_overlay_surface_pragma_metadata.207d8b7c8c,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00332,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
